student_id,course_code,session,mid1,mid2,assignment,final,total_marks,grade
202425_056,CS305,2024-25,22.1,16.2,7.3,77.8,71.9,AB
202425_057,CS305,2024-25,11.6,11.0,7.5,39.4,38.7,D
202425_058,CS305,2024-25,19.6,11.1,10.0,55.7,56.8,C
202425_059,CS305,2024-25,12.3,23.8,5.9,40.2,50.2,C
202425_060,CS305,2024-25,14.0,10.5,3.9,49.3,43.1,CD
202425_061,CS305,2024-25,15.3,24.3,5.3,36.4,52.1,C
202425_062,CS305,2024-25,15.8,17.5,8.2,58.9,58.2,BC
202425_063,CS305,2024-25,16.0,19.7,10.0,57.2,63.0,BC
202425_064,CS305,2024-25,10.2,9.6,4.4,42.9,39.3,D
202425_065,CS305,2024-25,28.8,25.6,8.5,71.1,82.2,A
202425_066,CS305,2024-25,22.5,25.3,10.0,79.7,84.0,A
202425_067,CS305,2024-25,22.8,21.6,9.2,63.7,72.4,AB
202425_068,CS305,2024-25,27.3,24.5,10.0,54.9,66.7,AB
202425_069,CS305,2024-25,25.1,20.0,10.0,55.9,71.0,AB
202425_070,CS305,2024-25,25.0,20.6,6.2,55.6,68.2,AB
202425_071,CS305,2024-25,28.5,19.8,7.9,79.6,78.7,A
202425_072,CS305,2024-25,19.8,18.9,7.2,39.5,53.3,C
202425_073,CS305,2024-25,14.2,18.8,6.0,54.4,53.1,C
202425_074,CS305,2024-25,24.7,27.5,10.0,72.9,76.3,A
202425_075,CS305,2024-25,22.4,21.3,7.3,49.0,59.1,BC
202425_076,CS305,2024-25,22.3,20.0,3.4,64.0,62.2,BC
202425_077,CS305,2024-25,30.0,19.2,7.6,74.0,76.5,A
202425_078,CS305,2024-25,19.0,23.0,4.1,63.4,61.4,BC
202425_079,CS305,2024-25,17.3,10.2,7.5,68.4,58.2,BC
202425_080,CS305,2024-25,11.1,11.9,6.3,24.4,33.8,F
202425_081,CS305,2024-25,26.6,24.4,9.4,68.0,75.4,A
202425_082,CS305,2024-25,21.6,17.6,5.6,50.0,58.2,BC
202425_083,CS305,2024-25,20.1,17.0,9.9,36.0,54.4,C
202425_084,CS305,2024-25,17.7,17.2,8.4,44.5,59.9,BC
202425_085,CS305,2024-25,17.4,5.3,6.1,50.7,49.4,CD
202425_086,CS305,2024-25,20.7,16.1,5.1,45.3,52.9,C
202425_087,CS305,2024-25,11.9,3.6,8.0,24.8,29.2,F
202425_088,CS305,2024-25,7.5,15.4,6.7,67.4,56.4,C
202425_089,CS305,2024-25,19.5,12.6,9.2,47.9,55.4,C
202425_090,CS305,2024-25,25.4,17.6,10.0,75.5,75.1,A
202425_091,CS305,2024-25,17.0,16.1,6.8,45.7,53.7,C
202425_092,CS305,2024-25,15.2,19.3,10.0,64.7,61.9,BC
202425_093,CS305,2024-25,25.1,27.6,9.3,62.7,75.2,A
202425_094,CS305,2024-25,21.0,27.2,8.0,55.0,69.0,AB
202425_095,CS305,2024-25,11.6,16.2,2.3,34.2,37.2,D
202425_096,CS305,2024-25,16.3,19.4,5.8,51.9,55.0,C
202425_097,CS305,2024-25,17.5,14.7,5.4,65.1,59.1,BC
202425_098,CS305,2024-25,13.2,19.1,6.3,51.3,51.4,C
202425_099,CS305,2024-25,16.5,20.0,4.2,61.7,62.3,BC
202425_100,CS305,2024-25,12.8,10.9,6.3,47.1,43.1,CD
202425_101,CS305,2024-25,18.1,26.2,4.7,57.1,63.6,BC
202425_102,CS305,2024-25,20.3,13.3,9.8,66.9,66.7,AB
202425_103,CS305,2024-25,15.0,20.9,6.4,67.2,61.6,BC
202425_104,CS305,2024-25,12.1,7.1,6.3,54.6,46.6,CD
202425_105,CS305,2024-25,12.7,20.8,7.9,42.8,49.4,CD
202425_106,CS305,2024-25,21.1,24.7,6.2,49.4,64.9,BC
202425_107,CS305,2024-25,21.4,18.5,6.9,59.2,60.3,BC
202425_108,CS305,2024-25,16.9,13.2,8.2,41.0,47.1,CD
202425_109,CS305,2024-25,23.7,21.3,3.4,58.7,59.7,BC
202425_110,CS305,2024-25,13.2,15.1,5.8,57.4,50.0,CD
202425_111,CS305,2024-25,18.4,27.3,9.1,67.1,77.1,A
202425_112,CS305,2024-25,7.7,16.0,6.3,62.7,54.8,C
202425_113,CS305,2024-25,26.2,13.3,9.9,41.2,57.2,C
202425_114,CS305,2024-25,10.9,9.8,4.9,24.3,29.2,F
202425_115,CS305,2024-25,21.8,14.0,7.0,56.2,61.2,BC
202425_116,CS305,2024-25,13.4,15.5,2.6,72.0,55.8,C
202425_117,CS305,2024-25,24.9,19.4,10.0,55.2,69.1,AB
202425_118,CS305,2024-25,28.3,19.0,7.1,67.3,70.1,AB
202425_119,CS305,2024-25,19.5,16.8,6.2,63.8,60.7,BC
202425_120,CS305,2024-25,11.3,24.3,8.2,48.4,58.0,C
202425_121,CS305,2024-25,21.6,17.4,8.8,62.4,68.2,AB
202425_122,CS305,2024-25,7.3,16.6,8.1,38.7,44.8,CD
202425_123,CS305,2024-25,16.7,19.4,10.0,27.4,45.2,CD
202425_124,CS305,2024-25,25.6,24.8,8.9,52.0,67.4,AB
202425_125,CS305,2024-25,18.5,18.4,8.6,50.5,58.8,BC
202425_126,CS305,2024-25,21.2,20.9,7.2,73.6,69.9,AB
202425_127,CS305,2024-25,21.4,21.2,7.6,55.2,67.1,AB
202425_128,CS305,2024-25,23.8,22.4,7.2,55.8,59.8,BC
202425_129,CS305,2024-25,10.4,15.8,6.5,41.1,42.6,CD
202425_130,CS305,2024-25,15.5,8.9,8.8,53.1,50.4,C
202425_131,CS305,2024-25,26.8,15.7,6.3,65.5,60.2,BC
202425_132,CS305,2024-25,15.3,15.4,8.7,69.0,60.1,BC
202425_133,CS305,2024-25,18.8,16.3,10.0,61.6,65.7,BC
202425_134,CS305,2024-25,26.9,19.6,6.5,41.8,58.4,BC
202425_135,CS305,2024-25,19.4,17.0,2.5,43.0,52.1,C
202425_136,CS305,2024-25,15.5,25.0,4.9,71.3,71.4,AB
202425_137,CS305,2024-25,22.8,19.4,5.3,73.3,71.1,AB
202425_138,CS305,2024-25,16.2,19.7,9.1,33.6,50.6,C
202425_139,CS305,2024-25,28.5,30.0,9.5,83.0,90.2,A
202425_140,CS305,2024-25,22.4,27.7,7.9,67.2,68.3,AB
202425_141,CS305,2024-25,16.0,19.6,9.3,43.2,51.1,C
202425_142,CS305,2024-25,19.0,14.3,6.0,31.2,44.1,CD
202425_143,CS305,2024-25,14.4,10.1,8.2,52.2,52.3,C
202425_144,CS305,2024-25,15.3,21.3,9.9,50.0,60.0,BC
202425_145,CS305,2024-25,19.0,16.9,7.8,47.8,53.4,C
202425_146,CS305,2024-25,25.6,14.9,8.8,52.0,64.2,BC
202425_147,CS305,2024-25,18.2,12.6,7.3,51.4,57.3,C
202425_148,CS305,2024-25,19.3,21.1,8.0,58.7,66.6,AB
202425_149,CS305,2024-25,28.7,30.0,6.9,62.0,79.5,A
202425_150,CS305,2024-25,17.1,16.0,4.1,50.0,49.8,CD
202425_151,CS305,2024-25,23.0,18.6,6.2,30.7,52.1,C
202425_152,CS305,2024-25,20.2,19.6,8.0,61.1,65.4,BC
202425_153,CS305,2024-25,28.6,19.9,7.7,42.6,62.6,BC
202425_154,CS305,2024-25,22.4,27.7,8.5,66.6,76.1,A
202425_155,CS305,2024-25,23.7,16.9,9.0,70.8,71.1,AB
202425_156,CS305,2024-25,25.4,23.9,9.4,56.8,68.6,AB
202425_157,CS305,2024-25,19.2,17.9,6.5,63.3,62.7,BC
202425_158,CS305,2024-25,15.2,21.0,9.1,62.5,67.0,AB
202425_159,CS305,2024-25,13.8,12.0,6.1,15.9,30.3,F
202425_160,CS305,2024-25,18.6,19.2,6.7,50.4,59.4,BC
202425_161,CS305,2024-25,25.8,19.5,6.6,36.6,56.9,C
202425_162,CS305,2024-25,13.9,12.6,7.8,43.5,46.5,CD
202425_163,CS305,2024-25,14.5,0.0,4.5,42.3,38.8,D
202425_164,CS305,2024-25,21.5,30.0,9.3,36.4,60.9,BC
202425_165,CS305,2024-25,19.9,21.7,5.2,75.7,74.6,A
202425_166,CS305,2024-25,20.0,17.3,8.1,62.0,65.0,BC
202425_167,CS305,2024-25,17.3,12.6,9.8,42.6,50.9,C
202425_168,CS305,2024-25,30.0,21.5,7.1,81.4,79.9,A
202425_169,CS305,2024-25,16.1,18.2,6.0,28.0,42.7,CD
202425_170,CS305,2024-25,24.1,13.4,6.2,49.0,55.2,C
202425_171,CS305,2024-25,19.2,17.0,3.3,28.9,38.7,D
202425_172,CS305,2024-25,10.7,19.7,8.8,56.6,56.8,C
202425_173,CS305,2024-25,23.5,13.8,8.6,57.5,60.2,BC
202425_174,CS305,2024-25,16.5,18.0,8.0,58.6,61.8,BC
202425_175,CS305,2024-25,17.5,23.2,5.0,45.8,58.4,BC
202425_176,CS305,2024-25,11.9,16.3,6.0,47.6,45.5,CD
202425_177,CS305,2024-25,13.8,18.1,8.2,52.6,60.1,BC
202425_178,CS305,2024-25,24.1,24.5,10.0,66.4,75.2,A
202425_179,CS305,2024-25,18.4,20.6,9.0,64.6,64.8,BC
202425_180,CS305,2024-25,19.4,22.9,5.3,45.5,58.2,BC
202425_181,CS305,2024-25,15.4,18.1,8.5,56.8,58.1,C
202425_182,CS305,2024-25,17.9,10.9,8.1,58.4,56.3,C
202425_183,CS305,2024-25,7.2,11.5,2.1,41.9,34.5,D
202425_184,CS305,2024-25,25.0,10.6,4.2,29.7,40.7,D
202425_185,CS305,2024-25,12.4,17.5,7.9,41.1,50.2,C
202425_186,CS305,2024-25,19.8,18.6,9.0,67.9,67.8,AB
202425_187,CS305,2024-25,24.7,25.2,5.7,55.3,63.0,BC
202425_188,CS305,2024-25,23.4,22.3,10.0,62.1,72.9,AB
202425_189,CS305,2024-25,23.3,21.0,9.7,46.7,59.5,BC
202425_190,CS305,2024-25,14.6,16.0,9.1,33.2,43.2,CD
202425_191,CS305,2024-25,19.7,10.5,4.1,36.8,45.6,CD
202425_192,CS305,2024-25,21.3,8.7,10.0,50.4,52.3,C
202425_193,CS305,2024-25,25.2,24.3,10.0,60.9,67.7,AB
202425_194,CS305,2024-25,13.3,16.2,4.7,53.0,52.5,C
202425_195,CS305,2024-25,14.4,15.3,7.9,49.2,51.6,C
202425_196,CS305,2024-25,14.1,15.4,5.5,70.4,59.9,BC
202425_197,CS305,2024-25,20.7,18.2,8.8,52.4,60.1,BC
202425_198,CS305,2024-25,25.0,19.6,6.1,33.5,53.1,C
202425_199,CS305,2024-25,13.9,24.5,7.6,61.9,62.3,BC
202425_200,CS305,2024-25,16.9,22.8,5.2,36.7,53.7,C
202425_001,ECE201,2024-25,18.0,27.0,9.6,67.8,74.7,AB
202425_002,ECE201,2024-25,16.1,15.1,7.7,54.5,55.2,CD
202425_003,ECE201,2024-25,19.7,13.7,5.3,64.1,58.3,CD
202425_004,ECE201,2024-25,15.5,16.6,10.0,73.9,67.8,BC
202425_005,ECE201,2024-25,22.3,27.1,9.1,85.3,89.8,A
202425_006,ECE201,2024-25,25.4,29.1,6.3,65.6,74.4,BC
202425_007,ECE201,2024-25,17.2,18.9,10.0,50.4,56.6,CD
202425_008,ECE201,2024-25,19.0,24.6,7.0,65.9,70.5,BC
202425_009,ECE201,2024-25,25.2,20.4,10.0,68.2,74.1,BC
202425_010,ECE201,2024-25,29.4,29.0,7.9,89.6,88.1,A
202425_011,ECE201,2024-25,16.2,29.2,10.0,81.9,86.8,A
202425_012,ECE201,2024-25,23.5,20.4,10.0,53.3,65.0,C
202425_013,ECE201,2024-25,21.8,18.3,10.0,91.0,81.3,AB
202425_014,ECE201,2024-25,21.6,20.5,10.0,51.0,64.0,C
202425_015,ECE201,2024-25,23.5,27.7,6.6,71.4,80.7,AB
202425_016,ECE201,2024-25,25.8,23.8,10.0,61.3,69.6,BC
202425_017,ECE201,2024-25,30.0,19.4,6.8,52.6,66.7,BC
202425_018,ECE201,2024-25,13.1,16.0,7.1,57.9,60.7,C
202425_019,ECE201,2024-25,25.6,25.2,7.7,52.4,68.1,BC
202425_020,ECE201,2024-25,23.7,25.0,9.2,61.7,69.4,BC
202425_021,ECE201,2024-25,17.3,18.1,7.0,56.7,57.4,CD
202425_022,ECE201,2024-25,23.8,30.0,8.6,74.5,82.3,A
202425_023,ECE201,2024-25,23.6,23.5,8.1,46.4,66.0,C
202425_024,ECE201,2024-25,9.0,13.8,6.5,57.4,49.6,D
202425_025,ECE201,2024-25,28.3,18.2,10.0,66.2,76.2,AB
202425_026,ECE201,2024-25,4.4,7.2,5.5,49.7,34.5,F
202425_027,ECE201,2024-25,20.1,25.5,10.0,67.1,70.3,BC
202425_028,ECE201,2024-25,23.9,22.5,9.1,59.3,68.5,BC
202425_029,ECE201,2024-25,27.0,26.8,9.1,48.4,72.7,BC
202425_030,ECE201,2024-25,20.5,27.8,10.0,52.4,68.6,BC
202425_031,ECE201,2024-25,21.2,23.9,7.9,69.1,73.2,BC
202425_032,ECE201,2024-25,24.7,14.4,6.2,74.4,70.2,BC
202425_033,ECE201,2024-25,16.4,15.0,10.0,50.2,58.8,CD
202425_034,ECE201,2024-25,15.6,25.4,8.1,67.9,67.9,BC
202425_035,ECE201,2024-25,15.8,15.3,7.0,40.3,49.6,D
202425_036,ECE201,2024-25,24.4,24.1,6.2,61.4,67.2,BC
202425_037,ECE201,2024-25,16.0,18.2,6.8,58.4,63.8,C
202425_038,ECE201,2024-25,30.0,23.1,9.7,53.9,70.0,BC
202425_039,ECE201,2024-25,24.7,18.9,9.8,63.8,68.5,BC
202425_040,ECE201,2024-25,18.7,20.7,8.9,71.3,72.2,BC
202425_041,ECE201,2024-25,20.1,20.8,10.0,31.9,53.4,CD
202425_042,ECE201,2024-25,20.2,27.5,9.1,82.6,83.0,A
202425_043,ECE201,2024-25,16.0,15.0,8.7,61.5,60.7,C
202425_044,ECE201,2024-25,30.0,21.0,2.1,73.7,70.2,BC
202425_045,ECE201,2024-25,26.7,22.8,9.1,63.7,78.0,AB
202425_046,ECE201,2024-25,24.7,24.2,9.9,47.5,68.5,BC
202425_047,ECE201,2024-25,18.4,16.9,10.0,68.5,71.2,BC
202425_048,ECE201,2024-25,27.8,16.2,6.7,64.7,67.0,BC
202425_049,ECE201,2024-25,30.0,29.0,10.0,77.1,88.9,A
202425_050,ECE201,2024-25,24.0,10.8,10.0,65.1,66.3,C
202425_051,ECE201,2024-25,30.0,29.3,10.0,78.6,91.6,A
202425_052,ECE201,2024-25,13.2,18.3,4.3,78.0,67.3,BC
202425_053,ECE201,2024-25,10.3,8.5,7.8,50.4,46.1,D
202425_054,ECE201,2024-25,17.5,19.2,10.0,57.4,59.3,C
202425_055,ECE201,2024-25,20.3,25.2,4.7,68.4,73.7,BC
202425_056,ECE201,2024-25,25.2,21.4,7.8,74.6,77.5,AB
202425_057,ECE201,2024-25,12.3,15.1,4.8,59.0,51.1,CD
202425_058,ECE201,2024-25,30.0,25.2,5.1,51.7,68.8,BC
202425_059,ECE201,2024-25,25.0,17.2,9.6,56.4,62.2,C
202425_060,ECE201,2024-25,16.3,12.8,6.7,69.1,63.2,C
202425_061,ECE201,2024-25,27.2,18.6,9.2,58.5,65.4,C
202425_062,ECE201,2024-25,25.1,25.5,8.3,69.5,76.3,AB
202425_063,ECE201,2024-25,17.8,26.7,8.8,65.2,71.7,BC
202425_064,ECE201,2024-25,5.6,5.4,6.1,55.6,43.9,D
202425_065,ECE201,2024-25,26.7,30.0,9.3,70.6,82.7,A
202425_066,ECE201,2024-25,22.8,25.9,10.0,65.3,76.7,AB
202425_067,ECE201,2024-25,21.9,25.0,9.5,64.1,72.8,BC
202425_068,ECE201,2024-25,24.1,21.2,10.0,54.6,67.4,BC
202425_069,ECE201,2024-25,24.3,16.4,8.7,68.1,70.1,BC
202425_070,ECE201,2024-25,27.2,27.3,6.5,75.9,80.3,AB
202425_071,ECE201,2024-25,24.9,24.8,8.6,100.0,87.5,A
202425_072,ECE201,2024-25,20.3,13.1,7.9,62.5,59.5,C
202425_073,ECE201,2024-25,14.5,11.0,4.5,58.9,51.5,CD
202425_074,ECE201,2024-25,23.9,25.5,8.6,80.3,81.0,AB
202425_075,ECE201,2024-25,26.0,22.8,7.8,57.2,68.6,BC
202425_076,ECE201,2024-25,21.3,28.7,7.6,73.3,76.8,AB
202425_077,ECE201,2024-25,28.3,30.0,9.8,100.0,96.5,A
202425_078,ECE201,2024-25,20.5,19.1,7.3,62.7,63.8,C
202425_079,ECE201,2024-25,18.0,19.7,9.9,72.5,70.5,BC
202425_080,ECE201,2024-25,18.5,13.5,8.2,59.9,59.5,C
202425_081,ECE201,2024-25,25.5,26.7,7.6,65.4,76.0,AB
202425_082,ECE201,2024-25,18.0,16.1,6.7,64.8,61.4,C
202425_083,ECE201,2024-25,16.3,20.8,10.0,60.5,62.4,C
202425_084,ECE201,2024-25,22.8,23.3,8.7,61.6,66.8,BC
202425_085,ECE201,2024-25,15.5,14.3,8.3,47.9,58.7,CD
202425_086,ECE201,2024-25,19.9,23.7,6.1,45.9,55.2,CD
202425_087,ECE201,2024-25,22.2,15.7,7.4,44.5,53.7,CD
202425_088,ECE201,2024-25,13.7,15.6,3.7,46.7,47.9,D
202425_089,ECE201,2024-25,21.1,10.0,7.5,66.1,62.2,C
202425_090,ECE201,2024-25,30.0,21.3,10.0,100.0,95.5,A
202425_091,ECE201,2024-25,25.8,22.4,7.3,79.6,78.1,AB
202425_092,ECE201,2024-25,24.2,27.3,8.9,79.7,83.7,A
202425_093,ECE201,2024-25,27.7,22.0,10.0,63.3,74.9,AB
202425_094,ECE201,2024-25,24.5,30.0,10.0,78.8,84.9,A
202425_095,ECE201,2024-25,13.7,20.1,3.8,56.0,54.9,CD
202425_096,ECE201,2024-25,14.0,12.9,8.2,46.6,52.1,CD
202425_097,ECE201,2024-25,25.6,17.5,6.5,60.4,65.4,C
202425_098,ECE201,2024-25,14.8,28.5,5.5,63.8,66.3,C
202425_099,ECE201,2024-25,16.1,14.1,5.7,65.0,61.1,C
202425_100,ECE201,2024-25,14.4,20.8,7.5,67.9,67.4,BC
202425_101,ECE201,2024-25,24.6,20.9,8.5,57.9,71.8,BC
202425_102,ECE201,2024-25,22.1,24.5,8.9,74.3,72.7,BC
202425_103,ECE201,2024-25,23.3,24.7,4.7,52.6,65.3,C
202425_104,ECE201,2024-25,17.8,14.1,6.7,41.2,50.1,D
202425_105,ECE201,2024-25,15.2,25.2,6.8,67.8,65.5,C
202425_106,ECE201,2024-25,15.9,28.5,8.0,71.3,73.9,BC
202425_107,ECE201,2024-25,26.9,21.9,6.2,70.3,76.6,AB
202425_108,ECE201,2024-25,15.4,19.8,5.2,52.8,52.9,CD
202425_109,ECE201,2024-25,25.6,18.5,10.0,66.9,74.0,BC
202425_110,ECE201,2024-25,18.0,18.9,4.8,59.6,61.4,C
202425_111,ECE201,2024-25,18.3,21.2,9.8,54.8,60.9,C
202425_112,ECE201,2024-25,16.0,20.8,4.4,42.4,49.7,D
202425_113,ECE201,2024-25,12.9,22.0,5.2,52.7,55.5,CD
202425_114,ECE201,2024-25,11.5,13.8,7.2,47.8,46.0,D
202425_115,ECE201,2024-25,20.9,26.6,8.7,61.7,69.0,BC
202425_116,ECE201,2024-25,22.3,26.8,7.8,69.0,74.7,AB
202425_117,ECE201,2024-25,17.3,26.7,9.9,66.9,74.6,AB
202425_118,ECE201,2024-25,23.4,21.1,7.7,75.0,76.5,AB
202425_119,ECE201,2024-25,19.7,19.3,5.9,64.4,61.9,C
202425_120,ECE201,2024-25,14.9,14.3,10.0,73.7,68.0,BC
202425_121,ECE201,2024-25,24.8,28.0,9.7,72.1,78.9,AB
202425_122,ECE201,2024-25,15.9,13.2,6.1,80.3,61.6,C
202425_123,ECE201,2024-25,24.3,22.0,8.0,62.8,69.4,BC
202425_124,ECE201,2024-25,29.2,19.8,8.9,70.0,79.4,AB
202425_125,ECE201,2024-25,25.4,24.3,9.2,54.4,71.2,BC
202425_126,ECE201,2024-25,22.6,24.2,9.6,57.2,69.4,BC
202425_127,ECE201,2024-25,18.0,27.2,9.9,55.3,66.7,BC
202425_128,ECE201,2024-25,24.1,28.3,9.6,61.2,74.1,BC
202425_129,ECE201,2024-25,18.4,25.1,6.5,63.0,67.2,BC
202425_130,ECE201,2024-25,15.1,23.8,10.0,50.3,58.4,CD
202425_131,ECE201,2024-25,15.3,20.5,9.0,62.8,63.4,C
202425_132,ECE201,2024-25,22.4,17.6,10.0,80.1,76.2,AB
202425_133,ECE201,2024-25,19.8,16.9,6.9,63.7,59.9,C
202425_134,ECE201,2024-25,24.4,12.9,9.6,86.3,75.5,AB
202425_135,ECE201,2024-25,19.9,13.1,7.1,43.7,52.0,CD
202425_136,ECE201,2024-25,23.9,20.1,2.9,59.3,61.9,C
202425_137,ECE201,2024-25,19.4,21.6,8.4,65.7,67.8,BC
202425_138,ECE201,2024-25,20.0,17.9,8.3,67.3,65.0,C
202425_139,ECE201,2024-25,30.0,30.0,10.0,70.1,89.0,A
202425_140,ECE201,2024-25,20.3,23.3,7.4,58.2,63.4,C
202425_141,ECE201,2024-25,17.7,14.7,7.8,58.7,59.4,C
202425_142,ECE201,2024-25,24.9,20.6,9.6,78.8,78.1,AB
202425_143,ECE201,2024-25,18.1,15.8,6.9,62.5,60.8,C
202425_144,ECE201,2024-25,28.4,21.1,9.5,53.4,70.3,BC
202425_145,ECE201,2024-25,23.5,27.0,7.7,52.7,64.3,C
202425_146,ECE201,2024-25,19.9,20.2,9.3,81.3,76.6,AB
202425_147,ECE201,2024-25,24.5,27.6,8.2,55.5,73.7,BC
202425_148,ECE201,2024-25,24.5,28.6,7.5,58.4,76.6,AB
202425_149,ECE201,2024-25,24.5,25.0,9.7,94.7,89.8,A
202425_150,ECE201,2024-25,27.0,15.3,8.0,71.3,72.0,BC
202425_151,ECE201,2024-25,19.2,18.2,3.4,70.0,68.9,BC
202425_152,ECE201,2024-25,22.5,27.1,7.7,57.4,72.3,BC
202425_153,ECE201,2024-25,24.9,25.5,9.5,64.9,74.1,BC
202425_154,ECE201,2024-25,30.0,30.0,6.2,79.8,84.6,A
202425_155,ECE201,2024-25,26.0,28.8,7.6,73.9,83.5,A
202425_156,ECE201,2024-25,29.0,22.8,10.0,80.1,82.0,AB
202425_157,ECE201,2024-25,19.7,18.7,7.0,79.9,75.3,AB
202425_158,ECE201,2024-25,22.5,22.5,9.1,42.6,61.2,C
202425_159,ECE201,2024-25,22.0,19.3,8.2,66.6,70.3,BC
202425_160,ECE201,2024-25,17.2,17.0,10.0,49.9,57.1,CD
202425_161,ECE201,2024-25,20.3,23.7,8.0,82.9,77.3,AB
202425_162,ECE201,2024-25,18.8,16.7,7.3,49.0,59.1,C
202425_163,ECE201,2024-25,9.6,9.5,4.8,43.2,38.5,F
202425_164,ECE201,2024-25,24.4,26.8,4.6,64.1,69.8,BC
202425_165,ECE201,2024-25,20.1,19.7,8.0,51.0,59.8,C
202425_166,ECE201,2024-25,27.6,11.1,10.0,68.6,70.6,BC
202425_167,ECE201,2024-25,17.9,19.4,9.0,52.4,57.6,CD
202425_168,ECE201,2024-25,30.0,22.7,7.7,83.6,83.2,A
202425_169,ECE201,2024-25,15.2,24.6,4.9,61.4,60.6,C
202425_170,ECE201,2024-25,27.7,21.2,8.5,87.2,86.8,A
202425_171,ECE201,2024-25,27.6,15.2,7.0,64.5,65.6,C
202425_172,ECE201,2024-25,9.9,16.7,7.1,52.8,46.9,D
202425_173,ECE201,2024-25,21.9,18.0,9.2,77.2,69.5,BC
202425_174,ECE201,2024-25,30.0,16.6,9.9,54.8,64.7,C
202425_175,ECE201,2024-25,16.0,18.3,6.9,36.9,51.7,CD
202425_176,ECE201,2024-25,15.6,11.5,5.6,52.9,50.1,D
202425_177,ECE201,2024-25,22.7,13.7,9.4,46.6,58.2,CD
202425_178,ECE201,2024-25,25.1,30.0,8.7,97.2,95.4,A
202425_179,ECE201,2024-25,18.4,27.0,6.5,87.1,80.4,AB
202425_180,ECE201,2024-25,23.9,18.6,6.5,82.2,75.8,AB
202425_181,ECE201,2024-25,14.5,22.0,7.1,66.9,67.5,BC
202425_182,ECE201,2024-25,19.8,23.5,8.1,70.1,72.4,BC
202425_183,ECE201,2024-25,19.5,19.5,3.9,45.2,56.0,CD
202425_184,ECE201,2024-25,15.2,13.7,6.7,62.3,58.7,CD
202425_185,ECE201,2024-25,18.3,22.5,5.9,51.4,57.3,CD
202425_186,ECE201,2024-25,25.4,19.8,4.9,40.6,54.1,CD
202425_187,ECE201,2024-25,19.4,21.7,8.9,59.5,64.2,C
202425_188,ECE201,2024-25,17.1,22.3,10.0,50.7,64.6,C
202425_189,ECE201,2024-25,23.3,22.1,10.0,81.4,80.0,AB
202425_190,ECE201,2024-25,17.3,21.3,7.4,75.0,68.7,BC
202425_191,ECE201,2024-25,12.1,19.2,4.3,40.2,46.1,D
202425_192,ECE201,2024-25,22.5,13.8,10.0,74.6,71.3,BC
202425_193,ECE201,2024-25,28.4,20.4,10.0,86.0,86.3,A
202425_194,ECE201,2024-25,13.2,13.6,5.7,33.4,45.0,D
202425_195,ECE201,2024-25,16.7,25.7,9.0,52.5,65.8,C
202425_196,ECE201,2024-25,21.6,16.3,6.5,55.1,59.4,C
202425_197,ECE201,2024-25,22.8,17.6,4.4,64.9,60.2,C
202425_198,ECE201,2024-25,21.2,19.9,8.1,54.4,61.5,C
202425_199,ECE201,2024-25,22.0,17.3,10.0,59.3,67.7,BC
202425_200,ECE201,2024-25,21.9,20.6,7.8,54.0,60.1,C
